t,h_t,var_h_t,I_t,H_M_lower_bound,real,label,sample
18,1.131063790990314,3.671873881062323,-0.0,4.439249870123824,cv,German.Parsed.CSV,5
19,1.131063790990314,3.671873881062323,-0.0,4.439249870123824,cv,German.Parsed.CSV,5
20,1.131063790990314,3.671873881062323,-0.0,4.439249870123824,cv,German.Parsed.CSV,5
21,1.131063790990314,3.671873881062323,-0.0,4.439249870123824,cv,German.Parsed.CSV,5
22,1.131063790990314,3.671873881062323,-0.0,4.439249870123824,cv,German.Parsed.CSV,5
23,1.131063790990314,3.671873881062323,-0.0,4.439249870123824,cv,German.Parsed.CSV,5
24,1.131063790990314,3.671873881062323,-0.0,4.439249870123824,cv,German.Parsed.CSV,5
25,1.131063790990314,3.671873881062323,-0.0,4.439249870123824,cv,German.Parsed.CSV,5
26,1.131063790990314,3.671873881062323,-0.0,4.439249870123824,cv,German.Parsed.CSV,5
27,1.131063790990314,3.671873881062323,-0.0,4.439249870123824,cv,German.Parsed.CSV,5
0,3.202444194494824,11.14808363245185,nan,0.0,scramble,German.Parsed.CSV,6
1,2.4462961608989757,8.436524930250956,0.7561480335958484,0.7561480335958484,scramble,German.Parsed.CSV,6
2,1.7100717466144126,5.479936324279959,0.7362244142845631,2.2285968621649745,scramble,German.Parsed.CSV,6
3,1.2462000787709824,3.8581859803249365,0.46387166784343026,3.620211865695265,scramble,German.Parsed.CSV,6
4,1.1064566122647101,3.4919544131428406,0.13974346650627223,4.179185731720354,scramble,German.Parsed.CSV,6
5,1.0878616351513346,3.4538940552141373,0.018594977113375544,4.2721606172872315,scramble,German.Parsed.CSV,6
6,1.0844898833520666,3.448352333129553,0.0033717517992679635,4.292391128082839,scramble,German.Parsed.CSV,6
7,1.0839146295280266,3.4473417075065966,0.0005752538240400007,4.296417904851118,scramble,German.Parsed.CSV,6
8,1.0838379719514672,3.447233847436793,7.665757655939132e-05,4.2970311654635935,scramble,German.Parsed.CSV,6
9,1.0834655322890785,3.4466821823437903,0.00037243966238875714,4.300383122425092,scramble,German.Parsed.CSV,6
10,1.0833989431833133,3.4465938381393366,6.658910576518018e-05,4.301049013482745,scramble,German.Parsed.CSV,6
11,1.0833988666774748,3.44659373223868,7.650583855323134e-08,4.301049855046969,scramble,German.Parsed.CSV,6
12,1.083398823703249,3.446593694387046,4.297422573351639e-08,4.301050370737678,scramble,German.Parsed.CSV,6
13,1.083398823703249,3.446593694387046,-0.0,4.301050370737678,scramble,German.Parsed.CSV,6
14,1.0833988102032566,3.446593683990072,1.3499992457255416e-08,4.301050559737572,scramble,German.Parsed.CSV,6
15,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
16,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
17,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
18,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
19,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
20,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
21,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
22,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
23,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
24,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
25,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
26,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
27,1.0833988102032566,3.446593683990072,-0.0,4.301050559737572,scramble,German.Parsed.CSV,6
0,3.202444194494824,11.14808363245185,nan,0.0,manner,German.Parsed.CSV,6
1,2.318967174316632,7.8587363690035374,0.8834770201781921,0.8834770201781921,manner,German.Parsed.CSV,6
2,1.7183960893699757,5.474896760642424,0.6005710849466563,2.0846191900715048,manner,German.Parsed.CSV,6
3,1.3067929987755889,4.022151714375119,0.4116030905943868,3.319428461854665,manner,German.Parsed.CSV,6
4,1.133603824169889,3.5504083982058026,0.17318917460569994,4.012185160277465,manner,German.Parsed.CSV,6
5,1.0999961174763786,3.4789734240088257,0.03360770669351032,4.180223693745017,manner,German.Parsed.CSV,6
6,1.0958235452681526,3.47144207399495,0.0041725722082259775,4.205259126994372,manner,German.Parsed.CSV,6
7,1.0953606974290586,3.470620054189717,0.00046284783909400495,4.2084990618680305,manner,German.Parsed.CSV,6
8,1.095306047681138,3.470525600592229,5.464974792057653e-05,4.208936259851395,manner,German.Parsed.CSV,6
9,1.0952971180837503,3.470508135479108,8.92959738774124e-06,4.209016626227885,manner,German.Parsed.CSV,6
10,1.0952968012645534,3.470507793870605,3.1681919687720494e-07,4.209019794419854,manner,German.Parsed.CSV,6
11,1.095296783343152,3.4705077281406562,1.79214014739415e-08,4.20901999155527,manner,German.Parsed.CSV,6
12,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
13,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
14,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
15,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
16,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
17,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
18,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
19,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
20,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
21,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
22,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
23,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
24,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
25,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
26,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
27,1.095296783343152,3.4705077281406562,-0.0,4.20901999155527,manner,German.Parsed.CSV,6
0,3.202444194494824,11.14808363245185,nan,0.0,cv,German.Parsed.CSV,6
1,2.5322098095452743,8.529456914036958,0.6702343849495498,0.6702343849495498,cv,German.Parsed.CSV,6
2,1.8464773044575806,5.978354564349405,0.6857325050876937,2.041699395124937,cv,German.Parsed.CSV,6
3,1.3553867515392184,4.248254459593085,0.49109055291836223,3.514971053880024,cv,German.Parsed.CSV,6
4,1.1590387514052,3.7265244836368505,0.19634800013401832,4.300363054416097,cv,German.Parsed.CSV,6
5,1.1339275785080944,3.6754915177026595,0.025111172897105627,4.425918918901625,cv,German.Parsed.CSV,6
6,1.1322875358754083,3.672763102933741,0.001640042632686134,4.435759174697742,cv,German.Parsed.CSV,6
7,1.1322092847532974,3.672626001335694,7.825112211090612e-05,4.436306932552518,cv,German.Parsed.CSV,6
8,1.1322082763776877,3.6726239772428784,1.0083756096790353e-06,4.436314999557395,cv,German.Parsed.CSV,6
9,1.132208261937571,3.672623896038821,1.4440116657965518e-08,4.436315129518445,cv,German.Parsed.CSV,6
10,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
11,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
12,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
13,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
14,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
15,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
16,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
17,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
18,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
19,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
20,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
21,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
22,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
23,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
24,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
25,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
26,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
27,1.132208261937571,3.672623896038821,-0.0,4.436315129518445,cv,German.Parsed.CSV,6
0,3.202444194494824,11.14808363245185,nan,0.0,scramble,German.Parsed.CSV,7
1,2.5180638211012374,8.671157668367952,0.6843803733935867,0.6843803733935867,scramble,German.Parsed.CSV,7
2,1.7721936760345463,5.742730997310978,0.7458701450666911,2.176120663526969,scramble,German.Parsed.CSV,7
3,1.2514320718429863,3.9105981308590394,0.5207616041915599,3.738405476101649,scramble,German.Parsed.CSV,7
4,1.1069582663222985,3.5385194163987,0.14447380552068778,4.3163006981844,scramble,German.Parsed.CSV,7
5,1.0866680477118829,3.498337834628772,0.02029021861041569,4.417751791236478,scramble,German.Parsed.CSV,7
6,1.0839444730881247,3.493690104747596,0.0027235746237581626,4.4340932389790275,scramble,German.Parsed.CSV,7
7,1.0835275993520002,3.493071533670245,0.0004168737361245345,4.437011355131899,scramble,German.Parsed.CSV,7
8,1.0834195816803514,3.4929030088684407,0.00010801767164880793,4.4378754965050895,scramble,German.Parsed.CSV,7
9,1.0834068310427327,3.4928814759893467,1.2750637618630378e-05,4.437990252243657,scramble,German.Parsed.CSV,7
10,1.0834007238725212,3.4928716426926014,6.107170211544499e-06,4.438051323945773,scramble,German.Parsed.CSV,7
11,1.0833996491664855,3.492870507284246,1.0747060357196858e-06,4.4380631457121655,scramble,German.Parsed.CSV,7
12,1.0833994947593952,3.492870345263787,1.5440709022485066e-07,4.438064998597248,scramble,German.Parsed.CSV,7
13,1.083399483848365,3.4928703367793257,1.091103030148588e-08,4.438065140440642,scramble,German.Parsed.CSV,7
14,1.0833988102032566,3.492869535627888,6.736451083622086e-07,4.438074571472159,scramble,German.Parsed.CSV,7
15,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
16,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
17,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
18,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
19,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
20,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
21,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
22,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
23,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
24,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
25,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
26,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
27,1.0833988102032566,3.492869535627888,-0.0,4.438074571472159,scramble,German.Parsed.CSV,7
0,3.202444194494824,11.14808363245185,nan,0.0,manner,German.Parsed.CSV,7
1,2.323568845763198,7.8834151994432435,0.8788753487316261,0.8788753487316261,manner,German.Parsed.CSV,7
2,1.722292187151665,5.476140943006201,0.601276658611533,2.081428665954692,manner,German.Parsed.CSV,7
3,1.3092138908142754,4.024269140496888,0.41307829633738957,3.3206635549668606,manner,German.Parsed.CSV,7
4,1.1406899228481024,3.564243259926345,0.16852396796617297,3.9947594268315525,manner,German.Parsed.CSV,7
5,1.1052030180035073,3.4892941533205826,0.03548690484459516,4.1721939510545285,manner,German.Parsed.CSV,7
6,1.101012962217196,3.4816320749195775,0.004190055786311264,4.197334285772396,manner,German.Parsed.CSV,7
7,1.1003460109393566,3.480621701599913,0.0006669512778394449,4.202002944717272,manner,German.Parsed.CSV,7
8,1.1002877231049009,3.4805246165819366,5.828783445571695e-05,4.2024692473929175,manner,German.Parsed.CSV,7
9,1.1002681447055918,3.4804974358780885,1.9578399309105876e-05,4.202645452986699,manner,German.Parsed.CSV,7
10,1.100260514487006,3.480490890171031,7.630218585852333e-06,4.202721755172558,manner,German.Parsed.CSV,7
11,1.1002560176040053,3.4804798891377806,4.496883000637553e-06,4.202771220885564,manner,German.Parsed.CSV,7
12,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
13,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
14,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
15,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
16,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
17,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
18,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
19,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
20,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
21,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
22,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
23,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
24,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
25,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
26,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
27,1.1002560176040053,3.4804798891377806,-0.0,4.202771220885564,manner,German.Parsed.CSV,7
0,3.202444194494824,11.14808363245185,nan,0.0,cv,German.Parsed.CSV,7
1,2.5273700547133235,8.501237409117303,0.6750741397815005,0.6750741397815005,cv,German.Parsed.CSV,7
2,1.851745439504971,5.968054166291246,0.6756246152083525,2.0263233701982055,cv,German.Parsed.CSV,7
3,1.3611200959185463,4.253188159065826,0.49062534358642473,3.4981994009574797,cv,German.Parsed.CSV,7
4,1.1636452267968613,3.7298343853510594,0.197474869121685,4.28809887744422,cv,German.Parsed.CSV,7
5,1.1375990345742564,3.6778514120329624,0.026046192222604958,4.418329838557245,cv,German.Parsed.CSV,7
6,1.1362640499587469,3.675445407080175,0.0013349846155095157,4.426339746250302,cv,German.Parsed.CSV,7
7,1.1362123907210777,3.6753635738466537,5.165923766914382e-05,4.426701360913986,cv,German.Parsed.CSV,7
8,1.1362114293037806,3.6753619429091886,9.614172971073032e-07,4.426709052252363,cv,German.Parsed.CSV,7
9,1.136211405503785,3.675361899363944,2.3799995529927287e-08,4.426709266452323,cv,German.Parsed.CSV,7
10,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
11,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
12,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
13,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
14,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
15,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
16,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
17,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
18,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
19,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
20,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
21,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
22,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
23,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
24,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
25,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
26,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
27,1.136211405503785,3.675361899363944,-0.0,4.426709266452323,cv,German.Parsed.CSV,7
0,3.202444194494824,11.14808363245185,nan,0.0,scramble,German.Parsed.CSV,8
1,2.4911150277298266,8.542870678762942,0.7113291667649975,0.7113291667649975,scramble,German.Parsed.CSV,8
2,1.7495486542269199,5.6380658677844675,0.7415663735029068,2.194461913770811,scramble,German.Parsed.CSV,8
3,1.2519197574094747,3.8848647414779114,0.49762889681744515,3.6873486042231463,scramble,German.Parsed.CSV,8
4,1.1036226241614648,3.515245204478142,0.14829713324800986,4.280537137215186,scramble,German.Parsed.CSV,8
5,1.0862342112870476,3.4792373075478276,0.01738841287441728,4.3674792015872725,scramble,German.Parsed.CSV,8
6,1.0837137633565885,3.4746992784269164,0.0025204479304590244,4.382601889170027,scramble,German.Parsed.CSV,8
7,1.0834447952030581,3.4742700675673657,0.00026896815353039116,4.38448466624474,scramble,German.Parsed.CSV,8
8,1.0834091470269374,3.474215197580329,3.564817612078386e-05,4.384769851653706,scramble,German.Parsed.CSV,8
9,1.0834021762029724,3.474204736683144,6.9708239649468595e-06,4.384832589069391,scramble,German.Parsed.CSV,8
10,1.0833992422056224,3.474201299709211,2.9339973499631355e-06,4.3848619290428905,scramble,German.Parsed.CSV,8
11,1.083398870969472,3.474200830936055,3.7123615048706426e-07,4.384866012640546,scramble,German.Parsed.CSV,8
12,1.0833988102032566,3.47420074261009,6.076621539286009e-08,4.384866741835131,scramble,German.Parsed.CSV,8
13,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
14,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
15,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
16,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
17,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
18,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
19,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
20,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
21,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
22,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
23,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
24,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
25,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
26,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
27,1.0833988102032566,3.47420074261009,-0.0,4.384866741835131,scramble,German.Parsed.CSV,8
0,3.202444194494824,11.14808363245185,nan,0.0,manner,German.Parsed.CSV,8
1,2.325335395215312,7.8859207283485775,0.8771087992795121,0.8771087992795121,manner,German.Parsed.CSV,8
2,1.7368502720498076,5.502988405764732,0.5884851231655044,2.054079045610521,manner,German.Parsed.CSV,8
3,1.3185108106437753,4.042615911881699,0.4183394614060323,3.3090974298286175,manner,German.Parsed.CSV,8
4,1.143933670416852,3.5712039090912158,0.1745771402269234,4.007405990736311,manner,German.Parsed.CSV,8
5,1.1096237129923545,3.4974885147492305,0.034309957424497384,4.178955777858798,manner,German.Parsed.CSV,8
6,1.1051559121027408,3.48932764597451,0.004467800889613738,4.20576258319648,manner,German.Parsed.CSV,8
7,1.1044664165357543,3.488375765694024,0.0006894955669864977,4.2105890521653855,manner,German.Parsed.CSV,8
8,1.1043934965963045,3.488251826317544,7.291993944980035e-05,4.211172411680984,manner,German.Parsed.CSV,8
9,1.1043693804804853,3.488223854958897,2.411611581920603e-05,4.2113894567233565,manner,German.Parsed.CSV,8
10,1.1043670715506626,3.4882200604080036,2.3089298226697252e-06,4.211412546021583,manner,German.Parsed.CSV,8
11,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
12,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
13,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
14,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
15,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
16,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
17,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
18,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
19,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
20,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
21,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
22,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
23,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
24,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
25,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
26,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
27,1.1043670715506626,3.4882200604080036,-0.0,4.211412546021583,manner,German.Parsed.CSV,8
0,3.202444194494824,11.14808363245185,nan,0.0,cv,German.Parsed.CSV,8
1,2.530192294425913,8.51629052859432,0.6722519000689111,0.6722519000689111,cv,German.Parsed.CSV,8
2,1.8462911167026685,5.98037156106643,0.6839011777232444,2.0400542555154,cv,German.Parsed.CSV,8
3,1.3527066598507083,4.252992570933749,0.4935844568519603,3.5208076260712806,cv,German.Parsed.CSV,8
4,1.1578865183554794,3.7330330402003105,0.19482014149522886,4.300088192052196,cv,German.Parsed.CSV,8
5,1.132881156888357,3.68250529449832,0.0250053614671224,4.425114999387808,cv,German.Parsed.CSV,8
6,1.1313009504497156,3.67993638309951,0.0015802064386414294,4.434596238019656,cv,German.Parsed.CSV,8
7,1.131245052233046,3.679843806020116,5.5898216669625356e-05,4.434987525536344,cv,German.Parsed.CSV,8
8,1.1312399707581724,3.6798286400641853,5.081474873547265e-06,4.435028177335332,cv,German.Parsed.CSV,8
9,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
10,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
11,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
12,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
13,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
14,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
15,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
16,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
17,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
18,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
19,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
20,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
21,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
22,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
23,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
24,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
25,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
26,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
27,1.1312399707581724,3.6798286400641853,-0.0,4.435028177335332,cv,German.Parsed.CSV,8
0,3.202444194494824,11.14808363245185,nan,0.0,scramble,German.Parsed.CSV,9
1,2.5116727521687197,8.670394440954059,0.6907714423261044,0.6907714423261044,scramble,German.Parsed.CSV,9
2,1.736625163487759,5.6608116102790245,0.7750475886809607,2.240866619688026,scramble,German.Parsed.CSV,9
3,1.2430896344849254,3.901294651933389,0.4935355290028336,3.7214732066965266,scramble,German.Parsed.CSV,9
4,1.1093803966814049,3.556709698157272,0.1337092378035205,4.256310157910608,scramble,German.Parsed.CSV,9
5,1.0885116371296524,3.5151188802195903,0.02086875955175249,4.36065395566937,scramble,German.Parsed.CSV,9
6,1.084673109640653,3.5080522290842024,0.003838527488999377,4.383685120603367,scramble,German.Parsed.CSV,9
7,1.0837563729653445,3.5066993689722255,0.0009167366753084494,4.390102277330526,scramble,German.Parsed.CSV,9
8,1.0834850005227425,3.5061786463696674,0.00027137244260200255,4.392273256871342,scramble,German.Parsed.CSV,9
9,1.0834282412450107,3.506093245715245,5.675927773185485e-05,4.392784090370929,scramble,German.Parsed.CSV,9
10,1.0834150917436167,3.5060746256459168,1.3149501393971974e-05,4.392915585384869,scramble,German.Parsed.CSV,9
11,1.083413634859285,3.5060720106968257,1.456884331618724e-06,4.392931611112517,scramble,German.Parsed.CSV,9
12,1.0834126391418475,3.5060705357422073,9.95717437612953e-07,4.392943559721768,scramble,German.Parsed.CSV,9
13,1.0834026451254746,3.506057507855146,9.994016372916192e-06,4.393073481934616,scramble,German.Parsed.CSV,9
14,1.0833988102032566,3.5060533369741202,3.834922218004522e-06,4.393127170845668,scramble,German.Parsed.CSV,9
